"group","key","en","fk","lang","alias","trans"
"device-audits","updated.modified.model","<strong>Model</strong> was modified from ""<strong>:old</strong>"" to ""<strong>:new</strong>""","<strong>Model</strong> was modified from ""<strong>:old</strong>"" to ""<strong>:new</strong>""","no","no",
"device-audits","updated.modified.more_time_needed","<strong>More time needed</strong> was modified from ""<strong>:old</strong>"" to ""<strong>:new</strong>""","<strong>More time needed</strong> was modified from ""<strong>:old</strong>"" to ""<strong>:new</strong>""","no","no",
"device-audits","updated.modified.problem","<strong>Problem</strong> was modified from ""<strong>:old</strong>"" to ""<strong>:new</strong>""","<strong>Problem</strong> was modified from ""<strong>:old</strong>"" to ""<strong>:new</strong>""","no","no",
"device-audits","updated.modified.professional_help","<strong>Professional Help</strong> was modified from ""<strong>:old</strong>"" to ""<strong>:new</strong>""","<strong>Professional Help</strong> was modified from ""<strong>:old</strong>"" to ""<strong>:new</strong>""","no","no",
"device-audits","updated.modified.repair_status","<strong>Repair Status</strong> was modified from ""<strong>:old</strong>"" to ""<strong>:new</strong>""","<strong>Repair Status</strong> was modified from ""<strong>:old</strong>"" to ""<strong>:new</strong>""","no","no",
"device-audits","updated.modified.repaired_by","<strong>Reparied by</strong> was modified from ""<strong>:old</strong>"" to ""<strong>:new</strong>""","<strong>Reparied by</strong> was modified from ""<strong>:old</strong>"" to ""<strong>:new</strong>""","no","no",
"device-audits","updated.modified.spare_parts","<strong>Spare Parts</strong> was modified from ""<strong>:old</strong>"" to ""<strong>:new</strong>""","<strong>Spare Parts</strong> was modified from ""<strong>:old</strong>"" to ""<strong>:new</strong>""","no","no",
"device-audits","updated.modified.wiki","<strong>Wiki</strong> was modified from ""<strong>:old</strong>"" to ""<strong>:new</strong>""","<strong>Wiki</strong> was modified from ""<strong>:old</strong>"" to ""<strong>:new</strong>""","no","no",
"devices","add_data_action_button","Go to event",NULL,"no","no",
"devices","add_data_button","Add Data",NULL,"no","no",
"devices","add_data_description","Adding repair data helps show the impact of repair.",NULL,"no","no",
"devices","add_data_event","Please select an event",NULL,"no","no",
"devices","add_data_group","Please select a group",NULL,"no","no",
"devices","add_data_title","Add Data",NULL,"no","no",
"devices","admin_device","Are the repair comments useful for future repair attempts?  Could they be added to the wiki?","Let administrators know that above solution is suitable for Restart Wiki","no","no",
"devices","age","Age","Age","no","no",
"devices","age_approx","years (approximate if unknown)","years - approximate, if known","no","no",
"devices","assessment","Assessment",NULL,"no","no",
"devices","brand","Brand","Brand","no","no",
"devices","by_date","By date","By date","no","no",
"devices","by_taxonomy","By taxonomy","By taxonomy","no","no",
"devices","category","Category","Category","no","no",
"devices","category_of_device","Category of device","Category of device","no","no",
"devices","close_record","Close",NULL,"no","no",
"devices","co2_prevented","CO2 emissions prevented",NULL,"no","no",
"devices","comment","Comment","Comment","no","no",
"devices","confirm_delete","Clicking confirm will delete this item from the event.",NULL,"no","no",
"devices","delete_device","Delete device","Delete device","no","no",
"devices","delete_device_content","Delete this device from the Fixometer","Delete this device from the Fixometer","no","no",
"devices","description_powered","A <b>powered item</b> is anything that has or requires a power source.",NULL,"no","no",
"devices","description_unpowered","An <b>unpowered item</b> is anything that doesn't have or require a power source.",NULL,"no","no",
"devices","device_brand","Device brand","Device brand","no","no",
"devices","device_brand_placeholder","E.g. Samsung, Apple, Bose...","E.g. Samsung, Apple, Bose...","no","no",
"devices","device_id","Device ID","Device ID","no","no",
"devices","device_info","Device info",NULL,"no","no",
"devices","device_model","Device model","Device model","no","no",
"devices","device_model_placeholder","E.g. XPS, iPad, Viao, Wii","E.g. XPS, iPad, Viao, Wii","no","no",
"devices","devices","Repairs","Devices","no","no",
"devices","devices_date","Date",NULL,"no","no",
"devices","devices_description","Description of problem/solution","Description of problem/solution","no","no",
"devices","edit_devices","Edit device","Edit device","no","no",
"devices","edit_devices_details","Edit device details","Edit device details","no","no",
"devices","edit_devices_details_content","Aenean eu leo quam. Pellentesque ornare sem lacinia quam venenatis vestibulum.","Aenean eu leo quam. Pellentesque ornare sem lacinia quam venenatis vestibulum.","no","no",
"devices","end","End","End","no","no",
"devices","event_info","Event info",NULL,"no","no",
"devices","eventdate","Event Date","Event Date","no","no",
"devices","eventgroup","Event (Group)","Event (Group)","no","no",
"devices","export_device_data","Export data","Export device data","no","no",
"devices","field_device_images","Add device images here","Add device images here","no","no",
"devices","field_device_images_2","Choose compelling images that show off your work","Choose compelling images that show off your work","no","no",
"devices","fixed","Fixed","Fixed","no","no",
"devices","fixometer","Fixometer",NULL,"no","no",
"devices","from_date","From date","From date","no","no",
"devices","from_manufacturer","From manufacturer","From manufacturer","no","no",
"devices","from_third_party","From third party","From third party","no","no",
"devices","global_impact","Our Global Impact",NULL,"no","no",
"devices","graphic-camera","Camera","Camera","no","no",
"devices","graphic-comment","Comment","Comment","no","no",
"devices","group","Group","Group","no","no",
"devices","group_prevented","prevented <a href=""/party/view/:idevents"">:amount kg</a> of waste!",NULL,"no","no",
"devices","hours_volunteered","hours of volunteered time",NULL,"no","no",
"devices","huge_impact","Repairers around the world are having a huge impact!",NULL,"no","no",
"devices","images","Images",NULL,"no","no",
"devices","images_on_edit","Currently images can only be added by editing an item after it has been added.",NULL,"no","no",
"devices","impact_read_more","<a target=""_blank"" href=""https://therestartproject.org/faq"">Read more</a> about how we assess our impact on the environment. You can make our impact go even further. Help us understand what else this data tells us and what changes we should campaign for over at our <a href=""/workbench"">Data Workbench</a>.",NULL,"no","no",
"devices","interesting_case_study","Interesting case study",NULL,"no","no",
"devices","item_and_repair_info","Item & Repair Info",NULL,"no","no",
"devices","item_type","What is it?",NULL,"no","no",
"devices","items_repaired","items repaired",NULL,"no","no",
"devices","latest_data","Latest Data",NULL,"no","no",
"devices","location","Location","Location","no","no",
"devices","model","Model","Model","no","no",
"devices","model_or_type","Model / Item Type",NULL,"no","no",
"devices","n/a","N/A","N/A","no","no",
"devices","number_of_repairs","Number of items",NULL,"no","no",
"devices","participants","participants",NULL,"no","no",
"devices","placeholder_notes","Notes.  Examples: repair difficulties, owner's perception of problem etc.",NULL,"no","no",
"devices","powered_items","powered items",NULL,"no","no",
"devices","repair","Repair date","Repair date","no","no",
"devices","repair_barrier","Barriers to repair?","Barriers to repair?","no","no",
"devices","repair_details","Next steps","Next steps","no","no",
"devices","repair_info","Repair info",NULL,"no","no",
"devices","repair_outcome","Repair outcome?",NULL,"no","no",
"devices","repair_records","Repair Records",NULL,"no","no",
"devices","repair_source","Source of repair information","Source of repair information","no","no",
"devices","repair_status","Repair status","Repair status","no","no",
"devices","repair_url","URL for repair information","URL for repair information","no","no",
"devices","repairable","Repairable","Repairable","no","no",
"devices","required_impact","kg - required for environmental impact calculation","kg - required for environmental impact calculation","no","no",
"devices","restart-party","Restart party","Restart party","no","no",
"devices","save_device","Save device","Save device","no","no",
"devices","search_all_devices","Search devices","Search all devices","no","no",
"devices","search_assessment_comments","Assessment",NULL,"no","no",
"devices","search_comments","Search comments","Search comments","no","no",
"devices","search_comments_placeholder","E.g. Screen not working","E.g. Screen not working","no","no",
"devices","search_text","Browse or search our global database of repairs.",NULL,"no","no",
"devices","spare_parts","Spare parts",NULL,"no","no",
"devices","spare_parts_required","Spare parts required?","Spare parts required?","no","no",
"devices","state","State","State","no","no",
"devices","status","Status",NULL,"no","no",
"devices","suitable","Helpful repair info?","Suitable for community","no","no",
"devices","suitable_help","Show repairs where the comments have been marked as helpful for future repair attempts.",NULL,"no","no",
"devices","table_intro","Press the ‘i’ icons for details.  Click a column head to sort by that column - click again to reverse sort order.",NULL,"no","no",
"devices","title_assessment","ASSESSMENT",NULL,"no","no",
"devices","title_items","ITEM",NULL,"no","no",
"devices","title_items_at_event","Items at this event",NULL,"no","no",
"devices","title_powered","POWERED",NULL,"no","no",
"devices","title_repair","REPAIR",NULL,"no","no",
"devices","title_unpowered","UNPOWERED",NULL,"no","no",
"devices","to_date","To date","To date","no","no",
"devices","tooltip_category","Choose the category that best fits this item. <a target='_blank' rel='noopener noreferrer' href='https://talk.restarters.net/t/fixometer-how-to-log-repair-data-from-your-event/1028#heading--category'>More information about these categories...</a>",NULL,"no","no",
"devices","tooltip_model","Add as much information about the specific model of device here as you can (e.g. 'Galaxy S10 5G').",NULL,"no","no",
"devices","tooltip_notes","<p>Add any additional detail here, for example:</p><ul><li>Did you encounter anything that made the repair more difficult?</li><li>Was the actual problem different to what the owner thought?</li></ul>",NULL,"no","no",
"devices","tooltip_problem","<p>Please provide as much detail as you can about the problem with the device and what was done to repair it. For example:</p><ul><li>How did it break?</li><li>What, specifically, was broken?</li><li>What steps were taken to fix it and did they work?</li></ul><p><a href='https://talk.restarters.net/t/fixometer-how-to-log-repair-data-from-your-event/1028#heading--comments' target='_blank' rel='noopener nofollower'>More information</a></p>",NULL,"no","no",
"devices","tooltip_type","Add as much information about the type of item here as you can (e.g. `Denim jeans` or ‘Sofa’)",NULL,"no","no",
"devices","tooltip_type_powered","What type of item is this? (e.g. 'Blender' or 'Drone' or 'Drill')",NULL,"no","no",
"devices","tooltip_type_unpowered","Add as much information about the type of item here as you can (e.g. 'Sofa' or 'Denim jeans')",NULL,"no","no",
"devices","unknown_brand","You're creating a new brand. Are you sure an existing brand is not suitable?",NULL,"no","no",
"devices","unknown_item_type","You're creating a new item type. Are you sure an existing item type is not suitable?",NULL,"no","no",
"devices","unpowered_items","unpowered items",NULL,"no","no",
"devices","upload_photos","Upload photos","Upload photos","no","no",
"devices","uploaded_photos","Uploaded photos",NULL,"no","no",
"devices","useful_repair_info","Source of information",NULL,"no","no",
"devices","useful_repair_urls","URL of useful repair information used","URL of useful repair information used","no","no",
"devices","useful_repair_urls_explanation","Useful repair URL","Useful repair URL","no","no",
"devices","useful_repair_urls_helper","Enter URL here","Enter URL here","no","no",
"devices","various","Various","Various","no","no",
"devices","view_record","View",NULL,"no","no",
"devices","waste_prevented","waste prevented",NULL,"no","no",
"devices","weight","Weight","Weight","no","no",
"event-audits","created.metadata","On :audit_created_at, :user_name created record <strong>:audit_url</strong>","On :audit_created_at, :user_name created record <strong>:audit_url</strong>","no","no",
"event-audits","created.modified.end","<strong>Event End Time</strong> set as ""<strong>:new</strong>""","<strong>Event End Time</strong> set as ""<strong>:new</strong>""","no","no",
"event-audits","created.modified.event_date","<strong>Event Date</strong> set as ""<strong>:new</strong>""","<strong>Event Date</strong> set as ""<strong>:new</strong>""","no","no",
"event-audits","created.modified.free_text","<strong>Free Text</strong> set as ""<strong>:new</strong>""","<strong>Free Text</strong> set as ""<strong>:new</strong>""","no","no",
"event-audits","created.modified.group","<strong>Event Group ID</strong> set as ""<strong>:new</strong>""","<strong>Event Group ID</strong> set as ""<strong>:new</strong>""","no","no",
"event-audits","created.modified.hours","<strong>Event Hours</strong> set as ""<strong>:new</strong>""","<strong>Event Hours</strong> set as ""<strong>:new</strong>""","no","no",
"event-audits","created.modified.idevents","<strong>Event ID</strong> set as ""<strong>:new</strong>""","<strong>Event ID</strong> set as ""<strong>:new</strong>""","no","no",
"event-audits","created.modified.latitude","<strong>Event Latitude</strong> set as ""<strong>:new</strong>""","<strong>Event Latitude</strong> set as ""<strong>:new</strong>""","no","no",
"event-audits","created.modified.location","<strong>Event Location</strong> set as ""<strong>:new</strong>""","<strong>Event Location</strong> set as ""<strong>:new</strong>""","no","no",
"event-audits","created.modified.longitude","<strong>Event Longitude</strong> set as ""<strong>:new</strong>""","<strong>Event Longitude</strong> set as ""<strong>:new</strong>""","no","no",
"event-audits","created.modified.pax","<strong>pax</strong> set as ""<strong>:new</strong>""","<strong>pax</strong> set as ""<strong>:new</strong>""","no","no",
"event-audits","created.modified.start","<strong>Event Start Time</strong> set as ""<strong>:new</strong>""","<strong>Event Start Time</strong> set as ""<strong>:new</strong>""","no","no",
"event-audits","created.modified.venue","<strong>Event Name</strong> set as ""<strong>:new</strong>""","<strong>Event Name</strong> set as ""<strong>:new</strong>""","no","no",
"event-audits","created.modified.volunteers","<strong>Quantity of Volunteers</strong> set as ""<strong>:new</strong>""","<strong>Quantity of Volunteers</strong> set as ""<strong>:new</strong>""","no","no",
"event-audits","created.modified.wordpress_post_id","<strong>Wordpress post ID</strong> set as ""<strong>:new</strong>""",NULL,"no","no",
"event-audits","unavailable_audits","No changes have been made to this event!","No changes have been made to this event!","no","no",
"event-audits","updated.metadata","On :audit_created_at, :user_name updated record <strong>:audit_url</strong>","On :audit_created_at, :user_name updated record <strong>:audit_url</strong>","no","no",
"event-audits","updated.modified.devices_updated_at","<strong>Event Devices Updated At</strong> was modified from ""<strong>:old</strong>"" to ""<strong>:new</strong>""",NULL,"no","no",
"event-audits","updated.modified.end","<strong>Event End Time</strong> was modified from ""<strong>:old</strong>"" to ""<strong>:new</strong>""","<strong>Event End Time</strong> was modified from ""<strong>:old</strong>"" to ""<strong>:new</strong>""","no","no",
"event-audits","updated.modified.event_date","<strong>Event Date</strong> was modified from ""<strong>:old</strong>"" to ""<strong>:new</strong>""","<strong>Event Date</strong> was modified from ""<strong>:old</strong>"" to ""<strong>:new</strong>""","no","no",
"event-audits","updated.modified.free_text","<strong>Free Text</strong> was modified from ""<strong>:old</strong>"" to ""<strong>:new</strong>""","<strong>Free Text</strong> was modified from ""<strong>:old</strong>"" to ""<strong>:new</strong>""","no","no",
"event-audits","updated.modified.group","<strong>Event Group ID</strong> was modified from ""<strong>:old</strong>"" to ""<strong>:new</strong>""","<strong>Event Group ID</strong> was modified from ""<strong>:old</strong>"" to ""<strong>:new</strong>""","no","no",
"event-audits","updated.modified.hours","<strong>Event Hours</strong> was modified from ""<strong>:old</strong>"" to ""<strong>:new</strong>""","<strong>Event Hours</strong> was modified from ""<strong>:old</strong>"" to ""<strong>:new</strong>""","no","no",
"event-audits","updated.modified.latitude","<strong>Event Latitude</strong> was modified from ""<strong>:old</strong>"" to ""<strong>:new</strong>""","<strong>Event Latitude</strong> was modified from ""<strong>:old</strong>"" to ""<strong>:new</strong>""","no","no",
"event-audits","updated.modified.location","<strong>Event Location</strong> was modified from ""<strong>:old</strong>"" to ""<strong>:new</strong>""","<strong>Event Location</strong> was modified from ""<strong>:old</strong>"" to ""<strong>:new</strong>""","no","no",
"event-audits","updated.modified.longitude","<strong>Event Longitude</strong> was modified from ""<strong>:old</strong>"" to ""<strong>:new</strong>""","<strong>Event Longitude</strong> was modified from ""<strong>:old</strong>"" to ""<strong>:new</strong>""","no","no",
"event-audits","updated.modified.pax","<strong>pax</strong> was modified from ""<strong>:old</strong>"" to ""<strong>:new</strong>""","<strong>pax</strong> was modified from ""<strong>:old</strong>"" to ""<strong>:new</strong>""","no","no",
"event-audits","updated.modified.start","<strong>Event Start Time</strong> was modified from ""<strong>:old</strong>"" to ""<strong>:new</strong>""","<strong>Event Start Time</strong> was modified from ""<strong>:old</strong>"" to ""<strong>:new</strong>""","no","no",
"event-audits","updated.modified.venue","<strong>Event Name</strong> was modified from ""<strong>:old</strong>"" to ""<strong>:new</strong>""","<strong>Event Name</strong> was modified from ""<strong>:old</strong>"" to ""<strong>:new</strong>""","no","no",
"event-audits","updated.modified.volunteers","<strong>Quantity of Volunteers</strong> was modified from ""<strong>:old</strong>"" to ""<strong>:new</strong>""","<strong>Quantity of Volunteers</strong> was modified from ""<strong>:old</strong>"" to ""<strong>:new</strong>""","no","no",
"event-audits","updated.modified.wordpress_post_id","<strong>Wordpress post ID</strong> was modified from ""<strong>:old</strong>"" to ""<strong>:new</strong>""",NULL,"no","no",
"events","about_event_name_header","About :event","About :event","no","no",
"events","add_an_event","Add an event","Add an event","no","no",
"events","add_event","Add event","Add event","no","no",
"events","add_event_content","Announce your event on The Restart Project website and to fixers near you.","Announce your event on The Restart Project website and to fixers near you.","no","no",
"events","add_new_event","Add new event",NULL,"no","no",
"events","add_new_event_mobile","Add",NULL,"no","no",
"events","add_to_calendar","Add to calendar",NULL,"no","no",
"events","add_volunteer_modal_heading","Add volunteer","Add volunteer","no","no",
"events","address_error","The address you entered could not be found.  Please try a more general address, and enter any more specific address details in the event description.",NULL,"no","no",
"events","age","Age",NULL,"no","no",
"events","all_invited_restarters_modal_description","An overview of the repairers invited to your event and their skills.","An overview of the Restarters invited to your event and their skills.","no","no",
"events","all_invited_restarters_modal_heading","All invited repairers","All invited Restarters","no","no",
"events","all_restarters_attended_modal_description","An overview of who attended your event and their skills.","An overview of who attended your event and their skills.","no","no",
"events","all_restarters_attended_modal_heading","All volunteers attended","All Restarters attended","no","no",
"events","all_restarters_confirmed_modal_heading","All volunteers confirmed",NULL,"no","no",
"events","approve_event","Approve Event","Approve Event","no","no",
"events","attended","Attended",NULL,"no","no",
"events","before_submit_text","Once confirmed by a coordinator, your event will be made public.","Once confirmed by our community lead, your event will be made public on The Restart Project homepage.","no","no",
"events","before_submit_text_autoapproved","When you create or save this event, it will be made public.",NULL,"no","no",
"events","brand","Brand",NULL,"no","no",
"events","by_event","By event","By event","no","no",
"events","by_group","By group","By group","no","no",
"events","calendar_google","Google Calendar",NULL,"no","no",
"events","calendar_ical","iCal",NULL,"no","no",
"events","calendar_outlook","Outlook",NULL,"no","no",
"events","calendar_yahoo","Yahoo Calendar",NULL,"no","no",
"events","cancel_invites_link","Cancel",NULL,"no","no",
"events","cancel_requests","Cancel",NULL,"no","no",
"events","category","Category",NULL,"no","no",
"events","co2_equivalence_visualisation_dropdown","CO<sub>2</sub> equivalence visualisation","CO<sub>2</sub> equivalence visualisation","no","no",
"events","co2_prevented","CO<sub>2</sub> emissions prevented",NULL,"no","no",
"events","confirm_delete","Are you sure you want to delete this event?",NULL,"no","no",
"events","confirmed","Confirmed",NULL,"no","no",
"events","confirmed_none","There are no confirmed volunteers.",NULL,"no","no",
"events","create_event","Create event","Create event","no","no",
"events","create_new_event","Create new event","Create new event","no","no",
"events","create_new_event_mobile","Create",NULL,"no","no",
"events","created_success_message","Event created!  It will be approved by a coordinator shortly.  You can continue to edit it in the meantime.",NULL,"no","no",
"events","created_success_message_autoapproved","Event created! It is now public.",NULL,"no","no",
"events","date_time","Date/time",NULL,"no","no",
"events","delete_event","Delete event",NULL,"no","no",
"events","devices","Devices",NULL,"no","no",
"events","discourse_invite","We've added you to a thread for this event.",NULL,"no","no",
"events","done_button","Done",NULL,"no","no",
"events","download-results","Download Results (CSV)","Download Results (CSV)","no","no",
"events","duplicate_event","Duplicate event",NULL,"no","no",
"events","edit_event","Edit event","Edit event","no","no",
"events","edit_event_content","You can keep your event details up-to-date here.","Go ahead and change or improve your event information.","no","no",
"events","editing","Editing :event",NULL,"no","no",
"events","email_invite","Invite via email",NULL,"no","no",
"events","embed_code_header","Embed code","Embed code","no","no",
"events","end_of_life_devices","Devices to be recycled",NULL,"no","no",
"events","environmental_impact","Environmental impact",NULL,"no","no",
"events","event","Event","Event","no","no",
"events","event_actions","Event actions",NULL,"no","no",
"events","event_address","Address",NULL,"no","no",
"events","event_all","See all events","See all events","no","no",
"events","event_attendance","Attendance",NULL,"no","no",
"events","event_date","Date","Date","no","no",
"events","event_datetime","Date/time","Date/time","no","no",
"events","event_description","Description",NULL,"no","no",
"events","event_details","Details",NULL,"no","no",
"events","event_location","Location","Location","no","no",
"events","event_log","Event log",NULL,"no","no",
"events","event_name","Event","Event","no","no",
"events","event_photos","Photos",NULL,"no","no",
"events","event_time","Time","Time","no","no",
"events","events","Events","Events","no","no",
"events","events_title_admin","Events to moderate","Events to moderate","no","no",
"events","events-filter","Events filter","Events filter","no","no",
"events","field_add_image","Add images","Add images","no","no",
"events","field_event_city","City","City","no","no",
"events","field_event_country","Country","Country","no","no",
"events","field_event_county","County/State","County/State","no","no",
"events","field_event_date","Date of event","Date of event","no","no",
"events","field_event_desc","Event description","Description","no","no",
"events","field_event_device_images","Add device images here","Add device images here","no","no",
"events","field_event_device_images_2",,,"no","no",
"events","field_event_group","Event group","Event group","no","no",
"events","field_event_images","Add event images here","Add event images here","no","no",
"events","field_event_images_2","Choose an image for your event","Choose an image for your event","no","no",
"events","field_event_link","Event link",NULL,"no","no",
"events","field_event_link_helper","Optional web link",NULL,"no","no",
"events","field_event_name","Venue name","Name of event","no","no",
"events","field_event_name_helper","Name of the venue or neighbourhood","Please enter a neighbourhood or the name of the venue - please no 'Restart Party' or 'Repair Cafe'.","no","no",
"events","field_event_route","Route","Route","no","no",
"events","field_event_street_address","Street address","Street address","no","no",
"events","field_event_time","Start/end time","Start/end time","no","no",
"events","field_event_venue","Venue address","Venue address","no","no",
"events","field_event_zip","Post/Zip code","Post/Zip code","no","no",
"events","field_venue_helper","I.e. the place where the fixing happens!","I.e. the place where the fixing happens!","no","no",
"events","field_venue_placeholder","Enter your address",NULL,"no","no",
"events","field_venue_use_group","Use group location",NULL,"no","no",
"events","fixed_devices","Fixed devices",NULL,"no","no",
"events","follow_group","Follow group",NULL,"no","no",
"events","follow_hosting_group","This event is being hosted by :group.  Would you like to follow them?",NULL,"no","no",
"events","form_error","Please check the form above for errors.",NULL,"no","no",
"events","full_name","Full name","Full name","no","no",
"events","full_name_helper","Leave field blank if anonymous","Leave field blank if anonymous","no","no",
"events","group_member","Group member","Group member","no","no",
"events","headline_stats_dropdown","Headline stats","Headline stats","no","no",
"events","headline_stats_message","This widget shows the headline stats for your event e.g. the number of participants at your parties; the hours volunteered","This widget shows the headline stats for your event e.g. the number of participants at your parties; the hours volunteered","no","no",
"events","impact_calculation","<p><strong>How do we calculate environmental impact?</strong></p>
<p>We've researched the average weight and CO<sub>2</sub>e footprint of products across a range of categories, from smartphones to t-shirts. When you enter an item that you've repaired, we use these averages to estimate the impact of that repair based on the category of the item.</p>
<p>For misc items, we apply a generic CO<sub>2</sub>e to weight ratio to estimate the impact of each successful repair.</p>
<p><a href=""https://talk.restarters.net/t/how-do-we-measure-the-environmental-impact-of-events/6077"" target=""_blank"" rel=""nofollow"">Learn more about how we calculate impact here</a></p>",NULL,"no","no",
"events","infographic_message","An infographic of an easy-to-understand equivalent of the CO<sub>2</sub> emissions that your group has prevented, such as equivalent number of cars manufactured","An infographic of an easy-to-understand equivalent of the CO<sub>2</sub> emissions that your group has prevented, such as equivalent number of cars manufactured","no","no",
"events","invite_restarters_modal_description","A repair event is nothing without volunteers. Invite them to your event here.","A repair event is nothing without volunteers. Invite them to your event here.","no","no",
"events","invite_restarters_modal_heading","Invite volunteers","Invite volunteers to the event","no","no",
"events","invite_to_join","Invite to join event",NULL,"no","no",
"events","invite_volunteers","Invite volunteers",NULL,"no","no",
"events","invite_when_approved","You can only invite volunteers when this event has been approved",NULL,"no","no",
"events","invited","Invited",NULL,"no","no",
"events","invited_none","There are no invited volunteers yet.",NULL,"no","no",
"events","items_fixed","Items fixed",NULL,"no","no",
"events","looking_for_online_events","Looking for online events? Also see our <a href="":url"">events listings on Talk</a> for other types of online events.",NULL,"no","no",
"events","manual_invite_box","Send invites to","Send invites to","no","no",
"events","message_explainer","Type in the email addresses of the people you would like to invite to this event. Press the tab or comma key after each email address.","An invitation with the event details will be sent to the invitees.  If you would like to, you can include an additional message within the invitation by filling in the box above.","no","no",
"events","message_to_restarters","Invitation message","Invitation message","no","no",
"events","message_volunteer_email_address","This field will invite volunteer to join the group","This field will invite volunteer to join the group","no","no",
"events","model","Model",NULL,"no","no",
"events","moderation_none","There are currently no events to moderate",NULL,"no","no",
"events","no_events_near_you","No events near you right now?  See if you can join an <a href="":url"">online event</a>",NULL,"no","no",
"events","no_invites","No volunteers invites were sent for this event",NULL,"no","no",
"events","no_invites_yet","No volunteers invites yet recorded for this event",NULL,"no","no",
"events","no_location","<b>You do not currently have a town/city set.  You can set one in <a href=""/profile/edit"">your profile</a>.</b>",NULL,"no","no",
"events","no_past_events_for_group","There are currently no past events for this group",NULL,"no","no",
"events","no_upcoming_for_your_groups","There are currently no upcoming events for your groups",NULL,"no","no",
"events","no_upcoming_near_you","There are no upcoming events near you - get in touch with your <a href=""/group"">local groups</a> to see if any are planned, or would you like to start or add a group? Have a look at our <a href="":resources_link"">resources</a>.",NULL,"no","no",
"events","no_volunteers_were_confirmed","No volunteers were confirmed for this event",NULL,"no","no",
"events","no_volunteers_yet_confirmed","No volunteers have yet been confirmed for this event",NULL,"no","no",
"events","not_counting","Not counting toward this event's environmental impact is|Not counting toward this event's environmental impact are",NULL,"no","no",
"events","online","Online",NULL,"no","no",
"events","online_event","ONLINE EVENT",NULL,"no","no",
"events","online_event_question","Online event?",NULL,"no","no",
"events","online_event_search","Online?",NULL,"no","no",
"events","option_default","-- Select --","-- Select --","no","no",
"events","option_not_registered","Not registered on Fixometer","Not registered on Fixometer","no","no",
"events","organised_by","Organised by :group",NULL,"no","no",
"events","other_events","Other events",NULL,"no","no",
"events","other_events_near_you","Other events near you",NULL,"no","no",
"events","participants","Participants",NULL,"no","no",
"events","past_events","Past events","Past events","no","no",
"events","past_events_explainer","These are past events from groups you are a member of, and events that you RSVPed to.",NULL,"no","no",
"events","past_events_group","Past :group events",NULL,"no","no",
"events","pending_rsvp_button","I am attending","I am attending","no","no",
"events","pending_rsvp_message","You have an invite pending for this event","You have an invite pending for this event","no","no",
"events","problem_solution","Description of problem/solution",NULL,"no","no",
"events","quantity","Quantity",NULL,"no","no",
"events","read_less","<img class=""icon"" src=""/images/minus-icon.svg"" style=""width: 20px;"" />&nbsp;READ LESS",NULL,"no","no",
"events","read_more","READ MORE&nbsp;<img class=""icon"" src=""/images/add-icon.svg"" style=""width: 20px;"" />",NULL,"no","no",
"events","remove_volunteer_link","Remove volunteer","Remove volunteer","no","no",
"events","repairable_devices","Repairable devices",NULL,"no","no",
"events","reporting","Event Reporting","Reporting","no","no",
"events","request_review","Request review",NULL,"no","no",
"events","request_review_message","<p>This will notify volunteers who attended this event that repair data has been added and that it could benefit from additional contributions and review.</p><p>It will also let volunteers know that photos (including of visitor book feedback) may have been posted.</p><p>Do you wish to send these notifications?</p>",NULL,"no","no",
"events","request_review_modal_heading","Request review",NULL,"no","no",
"events","review_requested","Thanks - all Restarters that attended have been sent a notification",NULL,"no","no",
"events","review_requested_permissions","Sorry - you do not have the correct permissions for this action",NULL,"no","no",
"events","RSVP","RSVP",NULL,"no","no",
"events","rsvp_button","I can no longer attend","Sorry, I can no longer attend","no","no",
"events","rsvp_message","Excellent! You are joining us at this event.","Excellent! You are joining us at this event","no","no",
"events","sample_text_message_to_restarters","<add a custom message here if required>","<add a custom message here if required>","no","no",
"events","save_event","Save Event","Save Event","no","no",
"events","search_country_placeholder","Country...",NULL,"no","no",
"events","search_end_placeholder","To...",NULL,"no","no",
"events","search_start_placeholder","From...",NULL,"no","no",
"events","search_title_placeholder","Search title...",NULL,"no","no",
"events","see_all","See all",NULL,"no","no",
"events","see_all_attended","See all attended",NULL,"no","no",
"events","see_all_confirmed","See all confirmed",NULL,"no","no",
"events","see_all_invited","See all invited",NULL,"no","no",
"events","see_all_past","See all past",NULL,"no","no",
"events","see_all_upcoming","See all upcoming",NULL,"no","no",
"events","send_invite_button","Send invites","Send invites","no","no",
"events","send_invites_to_restarters_tickbox","Add invites for group members. Members marked with a ⚠ will be invited but won't be sent an email due to their notification settings.","Add invites for group members. Members marked with a ⚠ will be invited but won't be sent an email due to their notification settings.","no","no",
"events","send_requests","Send",NULL,"no","no",
"events","share_event_stats","Share event stats",NULL,"no","no",
"events","share_stats_header","Share your stats","Share your stats","no","no",
"events","share_stats_message","Well done! On the :date at :event_name we were able to repair <strong>:number_devices devices</strong>. Help us spread the message by sharing your environmental impact on your website.","Well done! On the :date at :event_name we were able to repair <strong>:number_devices devices</strong>. Help us spread the message by sharing your environmental impact on your website.","no","no",
"events","shareable_link","Invite via shareable link",NULL,"no","no",
"events","shareable_link_box","Shareable link",NULL,"no","no",
"events","spare_parts","Spare parts",NULL,"no","no",
"events","stat-0","Participants","Participants","no","no",
"events","stat-1","Invited","Invited","no","no",
"events","stat-2","Repairers","Restarters","no","no",
