group,key,en,fk,lang,alias,trans
general,user,User,User,de,de,Benutzer
general,wiki_url,https://wiki.restarters.net,https://wiki.restarters.net,de,de,https://wiki.restarters.net
general,your_name,"Your name","Your name",de,de,"Ihr Name"
general,your_name_validation,"Please enter your name","Please enter your name",de,de,"Bitte geben Sie Ihren Namen ein"
general,your_repair_skills,"Your skills","Your skills",de,de,"Deine Fähigkeiten"
group-audits,unavailable_audits,"No changes have been made to this group!","No changes have been made to this group!",de,de,"Es wurden keine Änderungen an dieser Gruppe vorgenommen!"
group-audits,updated.metadata,"On :audit_created_at, :user_name updated record <strong>:audit_url</strong>","On :audit_created_at, :user_name updated record <strong>:audit_url</strong>",de,de,"Am :audit_created_at hat :user_name den Datensatz <strong>:audit_url</strong> aktualisiert"
group-audits,updated.modified.area,"<strong>Area</strong> was modified from ""<strong>:old</strong>"" to ""<strong>:new</strong>""","<strong>Area</strong> was modified from ""<strong>:old</strong>"" to ""<strong>:new</strong>""",de,de,"<strong>Bereich</strong> wurde geändert von ""<strong>:alt</strong>"" zu ""<strong>:neu</strong>"""
group-audits,updated.modified.free_text,"<strong>Free Text</strong> was modified from ""<strong>:old</strong>"" to ""<strong>:new</strong>""","<strong>Free Text</strong> was modified from ""<strong>:old</strong>"" to ""<strong>:new</strong>""",de,de,"<strong>Freier Text</strong> wurde von ""<strong>:alt</strong>"" auf ""<strong>:neu</strong>"" geändert."
group-audits,updated.modified.latitude,"<strong>Latitude</strong> was modified from ""<strong>:old</strong>"" to ""<strong>:new</strong>""","<strong>Latitude</strong> was modified from ""<strong>:old</strong>"" to ""<strong>:new</strong>""",de,de,"<strong>Breitengrad</strong> wurde von ""<strong>:alt</strong>"" auf ""<strong>:neu</strong>"" geändert."
group-audits,updated.modified.location,"<strong>Location</strong> was modified from ""<strong>:old</strong>"" to ""<strong>:new</strong>""","<strong>Location</strong> was modified from ""<strong>:old</strong>"" to ""<strong>:new</strong>""",de,de,"<strong>Ort</strong> wurde geändert von ""<strong>:alt</strong>"" zu ""<strong>:neu</strong>"""
group-audits,updated.modified.longitude,"<strong>Longitude</strong> was modified from ""<strong>:old</strong>"" to ""<strong>:new</strong>""","<strong>Longitude</strong> was modified from ""<strong>:old</strong>"" to ""<strong>:new</strong>""",de,de,"<strong>Längengrad</strong> wurde von ""<strong>:alt</strong>"" auf ""<strong>:neu</strong>"" geändert."
group-audits,updated.modified.name,"<strong>Name</strong> was modified from ""<strong>:old</strong>"" to ""<strong>:new</strong>""","<strong>Name</strong> was modified from ""<strong>:old</strong>"" to ""<strong>:new</strong>""",de,de,"<strong>Name</strong> wurde geändert von ""<strong>:alt</strong>"" zu ""<strong>:neu</strong>"""
group-audits,updated.modified.website,"<strong>Website</strong> was modified from ""<strong>:old</strong>"" to ""<strong>:new</strong>""","<strong>Website</strong> was modified from ""<strong>:old</strong>"" to ""<strong>:new</strong>""",de,de,"<strong>Website</strong> wurde von ""<strong>:alt</strong>"" auf ""<strong>:neu</strong>"" geändert"
groups,about_group_name_header,"About :group","About :group",de,de,"Über :group"
groups,add_groups,"Add a group","Add a group",de,de,"Eine Gruppe hinzufügen"
groups,add_groups_content,"Tell us more about your group, so we can create a page for you and help you publicise to potential volunteers and participants.","Tell us more about your group, so we can create a page for you and help you publicise to potential volunteers and participants.",de,de,"Erzählen Sie uns mehr über Ihre Gruppe, damit wir eine Seite für Sie erstellen und Sie bei der Werbung für potenzielle Freiwillige und Teilnehmer unterstützen können."
groups,all_groups,"All Groups","All groups",de,de,"Alle Gruppen"
groups,all_volunteers_group_name_header,"All volunteers of :group","All volunteers of :group",de,de,"Alle Freiwilligen der :group"
groups,all_volunteers_group_name_message,"Here's a list of all of the volunteers affiliated with your group and their skills.","Here's a list of all of the volunteers affiliated with your group and their skills.",de,de,"Hier finden Sie eine Liste aller Freiwilligen, die Ihrer Gruppe angehören, und ihrer Fähigkeiten."
groups,approve_group,"Approve group","Approve group",de,de,"Gruppe genehmigen"
groups,by_details,"By details","By details",de,de,"Nach Details"
groups,co2_equivalence_visualisation_dropdown,"CO<sub>2</sub> equivalence visualisation","CO<sub>2</sub> equivalence visualisation",de,de,"Visualisierung der CO<sub>2</sub>-Äquivalenz"
groups,create_group,"Create group","Create group",de,de,"Gruppe erstellen"
groups,edit_group,"Edit group","Edit group",de,de,"Gruppe bearbeiten"
groups,edit_group_save_changes,"Save changes","Save changes",de,de,"Änderungen speichern"
groups,edit_group_text,"Go ahead and change or improve your group's profile.","Go ahead and change or improve your group's profile.",de,de,"Ändern oder verbessern Sie das Profil Ihrer Gruppe."
groups,email_addresses_field,"Email addresses","Email addresses",de,de,E-Mail-Adressen
groups,embed_code_header,"Embed code","Embed code",de,de,"Code einbetten"
groups,field_group_images,"Add group image here","Add group image here",de,de,"Gruppenbild hier hinzufügen"
groups,field_group_images_2,"Choose an image for your group","Choose an image for your group",de,de,"Wählen Sie ein Bild für Ihre Gruppe"
groups,group,Group,Group,de,de,Gruppe
groups,group_admin_only,"Admin only","Admin only",de,de,"Nur Verwaltung"
groups,group_country,Country,Country,de,de,Land
groups,group_image,"Group image","Group image",de,de,Gruppenbild
groups,group_tag,Tag,Tag,de,de,Tag
groups,group_tag2,"Group tag","Group tag",de,de,Gruppen-Tag
groups,group_tags,"Group tags","Group tags",de,de,Gruppen-Tags
groups,group_tags_add,"Add new tag","Add new tag",de,de,"Neuen Tag hinzufügen"
groups,group_town-city,Town/city,Town/city,de,de,Stadt/Stadt
groups,groups,Groups,Groups,de,de,Gruppen
groups,groups_about_group,"Tell us about your group","Tell us about your group",de,de,"Erzählen Sie uns von Ihrer Gruppe"
groups,groups_approval_text,"Group submissions need to be approved by an administrator","Group submissions need to be approved by an administrator",de,de,"Gruppeneinreichungen müssen von einem Administrator genehmigt werden"
groups,groups_frequency,Frequency,Frequency,de,de,Frequenz
groups,groups_group_small,"A couple of examples include 'Restarters Torino' or 'Nottingham Fixers'","A couple of examples include 'Restarters Torino' or 'Nottingham Fixers'",de,de,"Einige Beispiele sind ""Restarters Torino"" oder ""Nottingham Fixers""."
groups,groups_location,Location,Location,de,de,Standort
groups,groups_location_small,"I.e the place where the fixing happens!","I.e the place where the fixing happens!",de,de,"D.h. der Ort, an dem die Reparaturen stattfinden!"
groups,groups_modal_content,"We can help you get started, scheduling and announcing events, logging data and getting reports on their impact.","We can help you get started, scheduling and announcing events, logging data and getting reports on their impact.",de,de,"Wir helfen Ihnen bei den ersten Schritten, der Planung und Ankündigung von Veranstaltungen, der Erfassung von Daten und der Erstellung von Berichten über deren Auswirkungen."
groups,groups_modal_title,"Would you like to start a community repair group?","Would you like to start a community repair group?",de,de,"Möchten Sie eine kommunale Reparaturgruppe gründen?"
groups,groups_modal-button,"Yes, lets get started!","Yes, lets get started!",de,de,"Ja, fangen wir an!"
groups,groups_name,Name,Name,de,de,Name
groups,groups_name_of,"Name of group","Name of group",de,de,"Name der Gruppe"
groups,groups_title1,"Your Groups","Your groups",de,de,"Ihre Gruppen"
groups,groups_title2,"Groups nearest to you","Groups nearest to you",de,de,"Gruppen in Ihrer Nähe"
groups,groups_website,"Your website","Your website",de,de,"Ihre Website"
groups,groups_website_small,"Don't have a website? Feel free to add a Facebook group or similar","Don't have a website? Feel free to add a Facebook group or similar",de,de,"Sie haben noch keine Website? Fügen Sie doch einfach eine Facebook-Gruppe oder ähnliches hinzu"
groups,headline_stats_dropdown,"Headline stats","Headline stats",de,de,Schlagzeilen-Statistiken
groups,headline_stats_message,"This widget shows the headline stats for your group e.g. the number of participants at your parties; the hours volunteered","This widget shows the headline stats for your group e.g. the number of participants at your parties; the hours volunteered",de,de,"Dieses Widget zeigt die Hauptstatistiken für Ihre Gruppe an, z. B. die Anzahl der Teilnehmer an Ihren Partys, die freiwillig geleisteten Stunden"
groups,infographic_message,"An infographic of an easy-to-understand equivalent of the CO<sub>2</sub> emissions that your group has prevented, such as equivalent number of cars manufactured.","An infographic of an easy-to-understand equivalent of the CO<sub>2</sub> emissions that your group has prevented, such as equivalent number of cars manufactured.",de,de,"Eine Infografik mit einem leicht verständlichen Äquivalent der CO<sub>2</sub>-Emissionen, die Ihre Gruppe vermieden hat, z. B. die entsprechende Anzahl produzierter Autos."
groups,invite_group_name_header,"Invite volunteers to :group","Invite volunteers to :group",de,de,"Freiwillige zur :Gruppe einladen"
groups,invite_group_name_message,"Invite volunteers to affiliate themselves with your group, so that you can invite them more easily to your upcoming events.","Invite volunteers to affiliate themselves with your group, so that you can invite them more easily to your upcoming events.",de,de,"Bitten Sie Freiwillige, sich Ihrer Gruppe anzuschließen, damit Sie sie leichter zu Ihren kommenden Veranstaltungen einladen können."
groups,location,"Group location","Group location",de,de,"Standort der Gruppe"
groups,message_example_text,"<add a custom message here if required>","<add a custom message here if required>",de,de,"<Fügen Sie hier bei Bedarf eine eigene Nachricht ein>"
groups,message_header,"Invitation message","Invitation message",de,de,Einladungsnachricht
groups,search_name,"Search name","Search name",de,de,"Name suchen"
groups,send_invite_button,"Send invites","Send invites",de,de,"Einladungen verschicken"
groups,share_stats_header,"Share your stats","Share your stats",de,de,"Teilen Sie Ihre Statistiken"
groups,share_stats_message,":group have made a real impact fixing electronics and preventing waste. Help share this on your website and get other people involved:",":group have made a real impact fixing electronics and preventing waste. Help share this on your website and get other people involved:",de,de,"Die :group hat einen echten Einfluss auf die Reparatur von Elektronik und die Vermeidung von Abfall. Helfen Sie mit, dies auf Ihrer Website zu verbreiten und andere Menschen zum Mitmachen zu bewegen:"
groups,skills_column_table,Skills,Skills,de,de,Fertigkeiten
groups,tag-1,"Tag 1","Tag 1",de,de,"Tag 1"
groups,tag-2,"Tag 2","Tag 2",de,de,"Tag 2"
groups,tag-3,"Tag 3","Tag 3",de,de,"Tag 3"
groups,tag-4,"Tag 4","Tag 4",de,de,"Tag 4"
groups,tag-5,"Tag 5","Tag 5",de,de,"Tag 5"
groups,tag-6,"Tag 6","Tag 6",de,de,"Tag 6"
groups,tag-7,"Tag 7","Tag 7",de,de,"Tag 7"
groups,tag-8,"Tag 8","Tag 8",de,de,"Tag 8"
groups,town-city-placeholder,"E.g. Paris, London, Brussels","E.g. Paris, London, Brussels",de,de,"Z.B. Paris, London, Brüssel"
groups,type_email_addresses_message,"Type in the email addresses of the people you would like to invite to this group.  Press the tab or comma key after each email address.","Type in the email addresses of the people you would like to invite to this group.  Press the tab or comma key after each email address.",de,de,"Geben Sie die E-Mail-Adressen der Personen ein, die Sie zu dieser Gruppe einladen möchten.  Drücken Sie nach jeder E-Mail-Adresse die Tabulator- oder Kommataste."
login,lead,"Welcome to our Restarter community","Welcome to our Restarter community",de,de,"Willkommen in unserer Restarter-Community"
login,login_title,"Sign in","Sign in",de,de,Eintragen
login,more,"Find out more","Find out more",de,de,"Weitere Informationen"
login,stat_1,"Devices fixed","Devices fixed",de,de,"Festgelegte Geräte"
login,stat_2,"CO<sub>2</sub> emissions prevented","CO<sub>2</sub> emissions prevented",de,de,"Verhinderte CO<sub>2</sub>-Emissionen"
login,stat_3,"Waste prevented","Waste prevented",de,de,Abfallvermeidung
login,stat_4,"Events held","Events held",de,de,"Ausgetragene Veranstaltungen"
login,whatis_content,"<p>This is a place to grow the community electronics repair movement. The world needs more fixing and more fixing skills to be shared.</p><p>Join in if you would like to:</p><ul>
                                <li>Learn electronics repair with others</li>
                                <li>Share your repair skills with others</li>
                                <li>Organise electronics repair events</li>
                                <li>View and share the impact of repair events</li>
                                <li>Document and bring down the barriers to repair</li>
                            </ul>","<p>This is a place to grow the community electronics repair movement. The world needs more fixing and more fixing skills to be shared.</p><p>Join in if you would like to:</p><ul>
                                <li>Learn electronics repair with others</li>
                                <li>Share your repair skills with others</li>
                                <li>Organise electronics repair events</li>
                                <li>View and share the impact of repair events</li>
                                <li>Document and bring down the barriers to repair</li>
                            </ul>",de,de,"<p>Dies ist ein Ort, an dem die gemeinschaftliche Elektronikreparaturbewegung wächst. Die Welt braucht mehr Reparaturen und mehr Reparaturfähigkeiten, die geteilt werden können.</p><p>Mach mit, wenn du Lust hast:</p><ul>
                                <li>Elektronikreparatur mit anderen lernen</li>
                                <li>Ihre Reparaturfähigkeiten mit anderen teilen</li>
                                <li>Organisieren Sie Veranstaltungen zur Elektronikreparatur</li>
                                <li>Betrachten und teilen Sie die Auswirkungen von Reparaturveranstaltungen</li>
                                <li>Dokumentieren und die Barrieren für Reparaturen abbauen</li>
                            </ul>"
onboarding,finishing_action,"To the dashboard","To the dashboard",de,de,"Zum Armaturenbrett"
onboarding,next,Next,Next,de,de,Weiter
onboarding,previous,Previous,Previous,de,de,Vorherige
onboarding,slide1_heading,Welcome!,Welcome!,de,de,"Herzlich willkommen!"
onboarding,slide2_heading,"Your gateway to community repair","Your gateway to community repair",de,de,"Ihr Tor zur Gemeinschaftsreparatur"
onboarding,slide3_content,"<p>Your starting point is the <strong>community dashboard</strong>.</p><p>Your dashboard gives you at a glance info on the latest happenings in the community, as well as quick access to common actions.</p><p>A good place to start is the <strong>Getting Started</strong> section.</p>","<p>Your starting point is the <strong>community dashboard</strong>.</p><p>Your dashboard gives you at a glance info on the latest happenings in the community, as well as quick access to common actions.</p><p>A good place to start is the <strong>Getting Started</strong> section.</p>",de,de,"<p>Ausgangspunkt ist das <strong>Community-Dashboard</strong>.</p><p>Das Dashboard bietet Ihnen auf einen Blick Informationen über die neuesten Ereignisse in der Community sowie schnellen Zugriff auf gemeinsame Aktionen.</p><p>Ein guter Ausgangspunkt ist der Abschnitt <strong>Einstieg</strong>.</p>"
onboarding,slide3_heading,"Let's get started!","Let's get started!",de,de,"Fangen wir an!"
pagination,next,"Next &raquo;","Next &raquo;",de,de,"Nächste &raquo;"
pagination,previous,"&laquo; Previous","&laquo; Previous",de,de,"&laquo; Zurück"
partials,1,"How to set up a group","How to set up a group",de,de,"Wie man eine Gruppe einrichtet"
partials,2,how_to_set_up_a_group_text,how_to_set_up_a_group_text,de,de,wie_man_eine_gruppe_einrichtet_text
partials,3,"Once you've gone through some preliminary steps to organise a group, we can create one for you here.","Once you've gone through some preliminary steps to organise a group, we can create one for you here.",de,de,"Sobald Sie einige vorbereitende Schritte zur Organisation einer Gruppe unternommen haben, können wir hier eine Gruppe für Sie erstellen."
partials,add_a_device,"Add a device","Add a device",de,de,"Ein Gerät hinzufügen"
partials,add_device,"Add item","Add item",de,de,"Artikel hinzufügen"
partials,add_image,"Add image","Add image",de,de,"Bild hinzufügen"
partials,age,Age,Age,de,de,Alter
partials,age_placeholder,"Age (years)","Age (years)",de,de,"Alter (Jahre)"
partials,area_text_1,"Through this community, potential volunteers self-register and share their location. The platform is designed to connect organisers and fixers.","Through this community, potential volunteers self-register and share their location. The platform is designed to connect organisers and fixers.",de,de,"Über diese Gemeinschaft können sich potenzielle Freiwillige selbst registrieren und ihren Standort mitteilen. Die Plattform ist darauf ausgelegt, Organisatoren und Helfer zusammenzubringen."
partials,area_text_2,"Through this community, potential volunteers self-register and share their location. Here's a list of potential volunteers near you","Through this community, potential volunteers self-register and share their location. Here's a list of potential volunteers near you",de,de,"Über diese Community können sich potenzielle Freiwillige selbst registrieren und ihren Standort angeben. Hier finden Sie eine Liste potenzieller Freiwilliger in Ihrer Nähe"
partials,brand,Brand,Brand,de,de,Marke
partials,cancel,Cancel,Cancel,de,de,Abbrechen
partials,category,Category,Category,de,de,Kategorie
partials,category_none,"None of the above","None of the above",de,de,"Keiner der oben genannten Punkte"
partials,co2,"CO<sub>2</sub> emissions prevented","CO<sub>2</sub> emissions prevented",de,de,"Verhinderte CO<sub>2</sub>-Emissionen"
partials,community_news_text,"The latest from our community blog - we are always looking for guest posts, send ideas to <a href=""mailto:janet@therestartproject.org"">janet@therestartproject.org</a>","The latest from our community blog - we are always looking for guest posts, send ideas to <a href=""mailto:janet@therestartproject.org"">janet@therestartproject.org</a>",de,de,"Das Neueste aus unserem Gemeinschaftsblog - wir sind immer auf der Suche nach Gastbeiträgen, senden Sie Ihre Ideen an <a href=""mailto:janet@therestartproject.org"">janet@therestartproject.org</a>"
partials,create_a_new_event,"Create a new event","Create a new event",de,de,"Ein neues Ereignis erstellen"
partials,create_a_new_event_text,"Create an event here to publicise it to our network, and to invite volunteers. Afterwards, you can log repairs and discover its impact.","Create an event here to publicise it to our network, and to invite volunteers. Afterwards, you can log repairs and discover its impact.",de,de,"Erstellen Sie hier eine Veranstaltung, um sie in unserem Netzwerk bekannt zu machen und Freiwillige einzuladen. Anschließend können Sie die Reparaturen protokollieren und ihre Auswirkungen feststellen."
partials,create_an_event,"Create an event","Create an event",de,de,"Ein Ereignis erstellen"
partials,description_of_problem,"Description of problem","Description of problem",de,de,"Beschreibung des Problems"
partials,description_of_problem_solution,"Description of problem/solution","Description of problem/solution",de,de,"Beschreibung des Problems/Lösung"
partials,device_images,"Device images","Device images",de,de,Gerätebilder
partials,discussion,Discussion,Discussion,de,de,Diskussion
partials,discussion_text,"Meet other event organisers and repair volunteers, trade tips, get help, or discuss the system-level barriers to longer-lasting products","Meet other event organisers and repair volunteers, trade tips, get help, or discuss the system-level barriers to longer-lasting products",de,de,"Treffen Sie andere Organisatoren und freiwillige Reparateure, tauschen Sie Tipps aus, holen Sie sich Hilfe oder diskutieren Sie über die Hindernisse auf Systemebene, die einer längeren Produktlebensdauer im Wege stehen."
partials,diy,"Do it yourself","Do it yourself",de,de,"Selber machen"
partials,end,End,End,de,de,Ende
partials,end_of_life,End-of-life,End-of-life,de,de,End-of-Life
partials,est_weight,"Est. weight","Est. weight",de,de,"Geschätztes Gewicht"
partials,event_requires_moderation_by_an_admin,"Event requires moderation by an admin","Event requires moderation by an admin",de,de,"Ereignis erfordert Moderation durch einen Administrator"
partials,fixed,Fixed,Fixed,de,de,Festgelegt
partials,getting_started_link,"View the materials","View the materials",de,de,"Ansicht der Materialien"
partials,host,Host,Host,de,de,Gastgeber
partials,host_getting_started_text,"We offer materials on how to help organise repair events in your community.","We offer materials on how to help organise repair events in your community.",de,de,"Wir bieten Materialien an, wie Sie bei der Organisation von Reparaturveranstaltungen in Ihrer Gemeinde helfen können."
partials,host_getting_started_title,"Getting started in community repair","Getting started in community repair",de,de,"Einstieg in die kommunale Reparatur"
partials,how_to_host_an_event,"How to host an event","How to host an event",de,de,"Wie man eine Veranstaltung ausrichtet"
partials,how_to_host_an_event_text,"We have years of experience hosting community repair events, and we offer materials on how to organise events them. We also offer peer to peer support on our forum.","We have years of experience hosting community repair events, and we offer materials on how to organise events them. We also offer peer to peer support on our forum.",de,de,"Wir haben jahrelange Erfahrung mit der Durchführung von Reparaturveranstaltungen in der Gemeinde und bieten Materialien zur Organisation von Veranstaltungen an. Außerdem bieten wir in unserem Forum gegenseitige Unterstützung an."
partials,information_up_to_date,"Keep your group information up to date!","Keep your group information up to date!",de,de,"Halten Sie Ihre Gruppeninformationen auf dem neuesten Stand!"
partials,information_up_to_date_text,"A fresh profile helps recruit more volunteers. Make sure to link to your website or social media channels.","A fresh profile helps recruit more volunteers. Make sure to link to your website or social media channels.",de,de,"Ein frisches Profil trägt dazu bei, mehr Freiwillige zu rekrutieren. Stellen Sie sicher, dass Sie einen Link zu Ihrer Website oder Ihren Social-Media-Kanälen angeben."
partials,join_the_discussion,"Join the discussion","Join the discussion",de,de,"Beteiligen Sie sich an der Diskussion"
partials,least_repaired,"Least repaired","Least repaired",de,de,"Am wenigsten repariert"
partials,model,Model,Model,de,de,Modell
partials,more_info,"More Info","More Info",de,de,"Mehr Infos"
partials,more_time,"More time needed","More time needed",de,de,"Mehr Zeit erforderlich"
partials,most_repaired,"Most repaired","Most repaired",de,de,"Meist repariert"
partials,most_seen,"Most seen","Most seen",de,de,"Meist gesehen"
partials,n_a,N/A,N/A,de,de,K.A.
partials,no_devices_added,"No devices added","No devices added",de,de,"Keine Geräte hinzugefügt"
partials,no_past_events,"No Past Events","No Past Events",de,de,"Keine vergangenen Ereignisse"
partials,no_upcoming_events,"No Upcoming Events","No Upcoming Events",de,de,"Keine bevorstehenden Veranstaltungen"
partials,none_of_the_above,"No of the above","No of the above",de,de,"Keiner der oben genannten Punkte"
partials,our_global_environmental_impact,"Our Global Environmental Impact","Our Global Environmental Impact",de,de,"Unser globaler Einfluss auf die Umwelt"
partials,professional_help,"Professional help","Professional help",de,de,"Professionelle Hilfe"
partials,quantity,Quantity,Quantity,de,de,Menge
partials,read_more,"Read more","Read more",de,de,"Mehr lesen"
partials,remove_file,"Remove file","Remove file",de,de,"Datei entfernen"
partials,remove_volunteer,"Remove volunteer","Remove volunteer",de,de,"Freiwillige entfernen"
partials,repair_details,"Next steps","Next steps",de,de,"Nächste Schritte"
partials,repairable,Repairable,Repairable,de,de,Repairable
partials,restarter_getting_started_text,"We offer materials on how to help others fix their electronics at community events: on how to share your repair skills in your community and help organise events.","We offer materials on how to help others fix their electronics at community events: on how to share your repair skills in your community and help organise events.",de,de,"Wir bieten Materialien an, mit denen Sie anderen bei der Reparatur ihrer elektronischen Geräte helfen können: wie Sie Ihre Reparaturkenntnisse in Ihrer Gemeinde weitergeben und bei der Organisation von Veranstaltungen helfen können."
partials,restarter_getting_started_title,"Getting started in community repair","Getting started in community repair",de,de,"Einstieg in die kommunale Reparatur"
partials,save,"Save item","Save item",de,de,"Artikel speichern"
partials,see_all_events,"See all events","See all events",de,de,"Alle Ereignisse anzeigen"
partials,see_more_posts,"See more posts","See more posts",de,de,"Mehr Beiträge sehen"
partials,solution_text2,"Interesting case study to share?","Interesting case study to share?",de,de,"Interessante Fallstudie zum Mitteilen?"
partials,spare_parts,"Spare parts","Spare parts",de,de,Ersatzteile
partials,status,"Repair status","Repair status",de,de,"Status der Reparatur"
partials,this_event_hasnt_started,"This event hasn't started","This event hasn't started",de,de,"Diese Veranstaltung hat noch nicht begonnen"
partials,upcoming_events,"Upcoming events","Upcoming events",de,de,"Kommende Veranstaltungen"
partials,upcoming_events_text,"If possible, the best way to get involved is to go to an event, see how it works, and participate","If possible, the best way to get involved is to go to an event, see how it works, and participate",de,de,"Der beste Weg, sich zu engagieren, ist, eine Veranstaltung zu besuchen, zu sehen, wie sie funktioniert, und daran teilzunehmen."
partials,upcoming_events_text_2,"Find and attend events.  If you have entered your town/city in your profile, you will see the events nearest to you.","Find and attend events.  If you have entered your town/city in your profile, you will see the events nearest to you.",de,de,"Veranstaltungen finden und besuchen.  Wenn Sie in Ihrem Profil Ihre Stadt angegeben haben, werden Ihnen die Veranstaltungen in Ihrer Nähe angezeigt."
partials,update,Update,Update,de,de,Update
partials,waste_prevented,"waste prevented","waste prevented",de,de,Abfallvermeidung
partials,welcome_text,"We offer materials on how to help others fix their electronics at community events: on how to share your repair skills in your community and help organise events","We offer materials on how to help others fix their electronics at community events: on how to share your repair skills in your community and help organise events",de,de,"Wir bieten Materialien an, mit denen Sie anderen bei der Reparatur ihrer elektronischen Geräte helfen können: wie Sie Ihre Reparaturkenntnisse in Ihrer Gemeinde weitergeben und bei der Organisation von Veranstaltungen helfen können"
partials,welcome_title,"Getting started in community repair","Getting started in community repair",de,de,"Einstieg in die kommunale Reparatur"
partials,wiki_text,"A changing selection of pages from our repair wiki.  Read and contribute advice for community repair!","A changing selection of pages from our repair wiki.  Read and contribute advice for community repair!",de,de,"Eine wechselnde Auswahl von Seiten aus unserem Reparatur-Wiki.  Lesen und schreiben Sie Tipps für die Reparatur in der Gemeinschaft!"
partials,wiki_title,Wiki,Wiki,de,de,Wiki
partials,yes,Yes,Yes,de,de,Ja
partials,your_recent_events,"Your recent events","Your recent events",de,de,"Ihre jüngsten Ereignisse"
partials,your_recent_events_txt1,"These are events you RSVP'ed to, or where a host logged your participation.","These are events you RSVP'ed to, or where a host logged your participation.",de,de,"Dies sind Veranstaltungen, für die Sie eine Einladungsbestätigung (RSVP) abgegeben haben oder bei denen ein Gastgeber Ihre Teilnahme registriert hat."
partials,your_recent_events_txt2,"Here's a list of recent events you have been a part of - all important contributions to your community and the environment.","Here's a list of recent events you have been a part of - all important contributions to your community and the environment.",de,de,"Hier finden Sie eine Liste von Veranstaltungen, an denen Sie in letzter Zeit teilgenommen haben - alles wichtige Beiträge für Ihre Gemeinde und die Umwelt."
passwords,password,"Passwords must be at least six characters and match the confirmation.","Passwords must be at least six characters and match the confirmation.",de,de,"Die Passwörter müssen mindestens sechs Zeichen lang sein und mit der Bestätigung übereinstimmen."
passwords,reset,"Your password has been reset!","Your password has been reset!",de,de,"Ihr Passwort wurde zurückgesetzt!"
passwords,sent,"We have e-mailed your password reset link!","We have e-mailed your password reset link!",de,de,"Wir haben Ihnen den Link zum Zurücksetzen Ihres Passworts per E-Mail geschickt!"
passwords,token,"This password reset token is invalid.","This password reset token is invalid.",de,de,"Dieses Passwort-Reset-Token ist ungültig."
passwords,user,"We can't find a user with that e-mail address.","We can't find a user with that e-mail address.",de,de,"Wir können keinen Benutzer mit dieser E-Mail-Adresse finden."
printcatora,status.problem,Problem,Problem,de,de,Problem
printcatora,status.status,Status,Status,de,de,Status
profile,biography,Biography,Biography,de,de,Biografie
profile,change_photo,"Change my photo","Change my photo",de,de,"Mein Foto ändern"
profile,delete_account,"Delete account","Delete account",de,de,"Konto löschen"
profile,delete_account_text,"I understand that deleting my account will remove all of my personal data and this is a permanent action.","I understand that deleting my account will remove all of my personal data and this is a permanent action.",de,de,"Mir ist bekannt, dass mit der Löschung meines Kontos alle meine persönlichen Daten gelöscht werden und dies eine dauerhafte Maßnahme ist."
profile,edit_profile,"Edit profile","Edit profile",de,de,"Profil bearbeiten"
profile,edit_user,"Edit user","Edit user",de,de,"Benutzer bearbeiten"
profile,my_skills,"My skills","My skills",de,de,"Meine Fähigkeiten"
profile,no_bio,":name has not yet entered a biography.",":name has not yet entered a biography.",de,de,":name hat noch keine Biografie eingegeben."
profile,panel_title_1,"Basic profile","Basic profile",de,de,"Grundlegendes Profil"
profile,panel_title_2,"Emails & alerts","Emails & alerts",de,de,"E-Mails und Warnungen"
profile,profile_picture,"Profile picture","Profile picture",de,de,Profilbild
profile,skills,Skills,Skills,de,de,Fertigkeiten
registration,age,"Year of birth","Year of birth",de,de,"Jahr der Geburt"
registration,age_help,"To help spread community repair, we need greater insights into intergenerational dynamics.","To help spread community repair, we need greater insights into intergenerational dynamics.",de,de,"Um die Reparatur des Gemeinwesens voranzutreiben, müssen wir die Dynamik zwischen den Generationen besser verstehen."
registration,age_validation,"Please add your year of birth.","Please add your year of birth.",de,de,"Bitte geben Sie Ihr Geburtsjahr an."
registration,complete-profile,"Complete my profile","Complete my profile",de,de,"Mein Profil vervollständigen"
registration,country,Country,Country,de,de,Land
registration,country_help,"Knowing where volunteers are based helps to grow the global community.","Knowing where volunteers are based helps to grow the global community.",de,de,"Zu wissen, wo sich Freiwillige aufhalten, trägt dazu bei, die globale Gemeinschaft zu vergrößern."
registration,country_validation,"Please add your country.","Please add your country.",de,de,"Bitte fügen Sie Ihr Land hinzu."
registration,gender,"Gender (Optional)","Gender (Optional)",de,de,"Geschlecht (fakultativ)"
registration,gender_help,"Sharing your gender identity can help the community learn how to promote diversity, but we understand not everybody wants to share.","Sharing your gender identity can help the community learn how to promote diversity, but we understand not everybody wants to share.",de,de,"Das Mitteilen der eigenen Geschlechtsidentität kann der Gemeinschaft helfen zu lernen, wie man Vielfalt fördert, aber wir verstehen, dass nicht jeder dies tun möchte."
registration,next-step,"Next step","Next step",de,de,"Nächster Schritt"
registration,previous-step,"Previous step","Previous step",de,de,"Vorheriger Schritt"
registration,reg-alert-1,"Thank you for your registration, please complete your profile below to continue","Thank you for your registration, please complete your profile below to continue",de,de,"Vielen Dank für Ihre Anmeldung, bitte füllen Sie Ihr Profil aus, um fortzufahren"
